# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   224    33
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   220    33
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   222    33
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   268    33
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   222    33
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   220    33
    0    49    60     2     0     0     0  4513  1672     0     0   445     5     -     -     0   225    33
    0    49    60     2     0     0     0  4513  1673     0     0   445     5     -     -     0   218    31
    0    49    60     3     0     0     0  4513  1673     0     0   445     5     -     -     0   220    36
    0    49    60     3     0     0     0  4513  1674     0     0   445     5     -     -     0   227    32
    0    48    59     3     0     0     0  4513  1675     0     0   445     5     -     -     0   232    31
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   224    35
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   219    32
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   277    31
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   221    32
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   223    33
    0    49    59     2     0     0     0  4513  1679     0     0   445     5     -     -     0   265    32
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   223    33
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   266    32
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   260    33
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   225    32
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   224    33
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   220    37
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   270    40
    0    49    59     3     0     0     0  4513  1678     0     0   445     5     -     -     0   220    33
    0    48    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   272    41
    0    49    59     2     0     0     0  4513  1679     0     0   445     5     -     -     0   224    42
    0    48    59     3     0     0     0  4513  1679     0     0   445     5     -     -     0   226    39
    0    49    59     3     0     0     0  4513  1677     0     0   445     5     -     -     0   253    39
    0    49    59     3     0     0     0  4513  1675     0     0   445     5     -     -     0   275    39
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   225    39
    0    48    59     3     0     0     0  4513  1678     0     0   445     5     -     -     0   223    39
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   281    40
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   244    40
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   224    39
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   227    40
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   263    40
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   215    40
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   256    38
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   278    37
    0    48    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   220    37
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   289    36
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   276    37
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   260    37
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   250    38
    0    48    57     3     0     0     0  4513  1675     0     0   445     5     -     -     0   218    37
    0    48    59     3     0     0     0  4513  1674     0     0   445     5     -     -     0   274    38
    0    49    59     3     0     0     0  4513  1674     0     0   445     5     -     -     0   223    37
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   226    38
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   256    36
    0    49    59     5     1     0     0  4513  1676     0     0   445     5     -     -     0   220    38
    0    48    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   268    39
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   268    38
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   224    46
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   271    39
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   221    39
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   222    39
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   290    39
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   287    39
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   275    39
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   271    29
    0    49    59     3     0     0     0  4513  1677     0     0   445     5     -     -     0   224    37
    0    48    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   273    29
    0    49    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   222    29
    0    48    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   221    29
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   220    29
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   281    29
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   233    36
    0    48    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   294    29
    0    49    58     2     0     0     0  4513  1676     0     0   445     5     -     -     0   226    29
